EL ANZUELO FINO RESTAURANT,QUEENS,9801,JAMAICA AVENUE,11421,7188460909,Peruvian,,,
GOLDEN CITY CHINESE KITCHEN,BRONX,805,SOUNDVIEW AVENUE,10473,7188617899,Chinese,B,
INTERNATIONAL BAKE SHOP,QUEENS,719,SENECA AVENUE,11385,7183869550,Bakery,,,
EL GAUCHITO II,QUEENS,15815,HORACE HARDING EXPRESSWAY,11365,7186614262,Latin,,,
JING XIN RESTAURANT,BRONX,1023,OGDEN AVENUE,10452,7185881688,Chinese,,,
SHAKE SHACK,MANHATTAN,152,EAST   86 STREET,10028,6462375036,American,A,
ANNAM BRAHAM RESTAURANT,QUEENS,8443,164 STREET,11432,7185232600,Indian,A,
MAHARAJA QUALITY SWEETS,QUEENS,7310,37 AVENUE,11372,7185052680,Indian,,,
MI PEQUENO RANCHITO,BROOKLYN,4614,NEW UTRECHT AVENUE,11219,7186334536,Mexican,A,
INTERWICH,QUEENS,NKA,LAGUARDIA AIRPORT,11369,3474525598,American,A,
LEVAIN BAKERY,MANHATTAN,351,AMSTERDAM AVE,10024,2128746080,Bakery,A,
CAFE PARIS,BROOKLYN,3178,CONEY ISLAND AVE,11235,7186460800,Russian,A,
CASA GALICIA,QUEENS,3709,31ST AVE,11103,7189321114,Spanish,A,
CASA ENRIQUE,QUEENS,548,49 AVENUE,11101,3474486040,Mexican,A,
YOURS TRULY,MANHATTAN,1592,3RD AVE,10128,9172516948,Cafe/Coffee/Tea,A,
TRAVESIAS CAFE/LA PARADA,BRONX,3830-34,E TREMONT AVE,10465,9172515550,Latin,A,
KING'S PIZZA,MANHATTAN,110,WEST  145 STREET,10039,2122830182,Pizza/Italian,B,
DUNKIN' DONUTS,STATEN ISLAND,680,ARTHUR KILL ROAD,10308,7189480600,Donuts,A,
PERRY'S RESTAURANT,BROOKLYN,3482,NOSTRAND AVENUE,11229,7189349800,American,A,
LOS 3 POTRILLOS,BROOKLYN,1004,4 AVENUE,11232,7187888484,Mexican,B,
CHALAIT,MANHATTAN,1214,BROADWAY,10001,2129290266,Cafe/Coffee/Tea,A,
BLACK MOUNTAIN,BROOKLYN,415,UNION STREET,11231,7185224340,American,,,
SAPORE DI CASA,QUEENS,22330,UNION TPKE,11364,7182175555,Pizza,A,
THE BAD BAGEL,BROOKLYN,40,WYCKOFF AVE,11237,9293243130,Bagels/Pretzels,,,
BURGER KING,BROOKLYN,13,HILLEL PLACE,11210,7182534002,Hamburgers,A,
PIO PIO BROOKLYN,BROOKLYN,282,KINGS HWY,11223,7186273744,Peruvian,A,
MERRY LAND BUFFET,BRONX,505,E 163RD ST,10451,7182923455,Chinese,,,
MARGARITA'S RESTAURANT & SPORT BAR,QUEENS,8322,37 AVENUE,11372,7182051705,Latin,A,
DIZZY'S CLUB COCA-COLA (ENTRANCE at 20 W60 St-Stage Door),MANHATTAN,10,COLUMBUS CIRCLE,10019,2122589585,American,A,
HERO CHAMP,BROOKLYN,948,3 AVENUE,11232,7184999316,American,,,
LOLLIPOPS,QUEENS,15331,CROSS ISLAND PARKWAY,11357,7187464756,American,A,
VILLAGE EAST CINEMAS,MANHATTAN,181,2 AVENUE,10003,2125297098,American,A,
FIG & OLIVE TREE,BROOKLYN,7021,3RD AVE,11209,7186301110,Mediterranean,A,
TAQUERIA EL MAGUEY,BROOKLYN,3917,4TH AVE,11232,3476892480,Mexican,,,
PASQUALE'S RIGOLETTO RESTAURANT,BRONX,2311,ARTHUR AVENUE,10458,7183656644,Italian,,,
ATLA,MANHATTAN,372,LAFAYETTE ST,10012,6468376464,Mexican,,,
SHERMAN'S,MANHATTAN,121,DIVISION ST,10002,3473618054,Greek,A,
NOORANI RESTAURANT KABAB & GRILL,QUEENS,7208,BROADWAY,11372,7188989300,Pakistani,Not Yet Graded,
LUCKY PIZZERIA & CAFE,QUEENS,2710,QUEENS PLZ S,11101,7187849897,American,A,
TASTY DUMPLING,MANHATTAN,42,MULBERRY ST,10013,2123490070,Chinese,B,
SHUKA,MANHATTAN,38,MACDOUGAL STREET,10012,2124757500,American,A,
AMC THEATRES,MANHATTAN,234,WEST   42 STREET,10036,2123982597,American,A,
TAVERN 157,QUEENS,15712,NORTHERN BLVD,11354,7188867488,Asian,A,
MCKENNA'S PUB,MANHATTAN,250,WEST   14 STREET,10011,2122552889,American,,,
MANDEVILLES BISTRO,BROOKLYN,944,FLATBUSH AVE,11226,3474350092,Caribbean,,,
TANG'S GARDEN,MANHATTAN,1328,3RD AVE,10021,2122492102,Chinese,,,
USULUTECO RESTAURANT,BROOKLYN,4017,5 AVENUE,11232,7184368025,Latin,A,
BLUE & GOLD BAR,MANHATTAN,79,E 7TH ST,10003,2127771006,American,A,
NATTO GARDEN,BROOKLYN,296,5TH AVE,11215,7183691068,Asian,,,
SWEETCATCH POKE BAR,MANHATTAN,642A,LEXINGTON AVE,10022,2125931020,Hawaiian,A,
CHRIS & SONS BAKERY AND ROTI SHOP,QUEENS,19821,HOLLIS AVE,11412,7187400600,Caribbean,A,
ALI'S ROTI SHOP,BROOKLYN,337,UTICA AVENUE,11213,5165224875,Caribbean,,,
TOSCA MARQUEE,BRONX,4034,EAST TREMONT AVENUE,10465,7188636363,American,A,
PEKING CHINESE RESTAURANT,QUEENS,9111,SPRINGFIELD BLVD,11428,6466626362,Chinese,A,
RITA,BROOKLYN,293,VAN BRUNT ST,11231,9145238563,American,A,
THE BROOKLYN STAR,BROOKLYN,593,LORIMER STREET,11211,7185999899,American,,,
HAAT BAZAAR,QUEENS,3711,73RD ST,11372,7182058588,Bangladeshi,,,
THE INKAN,QUEENS,4502,23 STREET,11101,7184334171,Peruvian,,,
SONRISA AZUL,QUEENS,9606,37TH AVE,11368,3476598466,Juice/Smoothies/Fruit Salads,A,
MUSTANG THAKALI KITCHEN,QUEENS,7414,37 AVENUE,11372,7188985088,Asian,,,
SZECHUAN GOURMET,QUEENS,13515,37 AVENUE,11354,7188889388,Chinese,A,
Akaru Sushi,BROOKLYN,201,WYCKOFF AVE,11237,7189287688,Japanese,B,
NEW CHINA RESTAURANT,BRONX,240,E 174TH ST,10457,7185837666,Chinese,,,
NARUTO RAMEN,MANHATTAN,2634,BROADWAY,10025,2122220229,Japanese,,,
FAMOUS 99 C PIZZA,MANHATTAN,159,LUDLOW ST,10002,3472133313,Pizza,,,
OST CAFE,MANHATTAN,511,GRAND ST,10002,9176990614,Cafe/Coffee/Tea,A,
NEW EVERYBODY'S KITCHEN,STATEN ISLAND,581,MIDLAND AVENUE,10306,7189878888,Chinese,A,
HUA LONG,BROOKLYN,706,FULTON ST,11217,7188755362,Chinese,,,
INSIDE PARK AT ST. BART'S,MANHATTAN,109,EAST 50 STREET,10022,2125933333,American,A,
TAVERN ON JANE,MANHATTAN,31,8 AVENUE,10014,2126752526,American,,,
ISTANBUL BAY,BROOKLYN,8002,5TH AVE,11209,9292922353,Mediterranean,,,
DINOSAUR BAR-B-QUE,MANHATTAN,2276,12 AVENUE,10027,2126943777,Barbecue,,,
PARK AVENUE WINTER,MANHATTAN,360,PARK AVENUE SOUTH,10010,2129517111,American,,,
JOE & THE JUICE,MANHATTAN,1166,LEXINGTON AVE,10028,9179240079,Juice/Smoothies/Fruit Salads,A,
YUMMY YUMMY,STATEN ISLAND,271,PORT RICHMOND AVE,10302,7184425888,Chinese,,,
OVERLOOK,MANHATTAN,225,EAST   44 STREET,10017,2126827266,American,,,
LA ROJA DE TODOS,QUEENS,10802B,NORTHERN BLVD,11368,7184243055,Chilean,A,
EL CAMPEON DE LOS POLLOS,QUEENS,11106,LEFFERTS BLVD,11420,7187385361,Spanish,,,
AUCTION HOUSE,MANHATTAN,300,EAST   89 STREET,10128,2124274458,American,,,
NOCELLO,MANHATTAN,257,WEST   55 STREET,10019,2127130224,Italian,,,
COLD STONE CREAMERY,MANHATTAN,241A,W 42ND ST,10036,2123981882,Ice Cream/Gelato/Yogurt/Ices,A,
BLUEPRINT,BROOKLYN,196,5 AVENUE,11217,7186226644,American,A,
MAIELLA,QUEENS,4610,CENTER BLVD,11109,7186061770,Italian,,,
CHEOGOD.ZIP,QUEENS,16024,NORTHERN BOULEVARD,11358,7184450806,American,,,
EL TORO BRAVO,QUEENS,8812,ROOSEVELT AVENUE,11372,7185051025,Mexican,,,
HOWARD BEACH BAGEL CAFE,QUEENS,16254,CROSSBAY BOULEVARD,11414,7188435700,Delicatessen,,,
ALMAR,BROOKLYN,111,FRONT STREET,11201,7188555288,American,B,
CASCABEL TAQUERIA,MANHATTAN,1556,2ND AVE,10028,2127177800,Mexican,,,
IL BUCO RESTAURANT,MANHATTAN,47,BOND STREET,10012,2125331932,Italian,,,
L.A. GOURMET,MANHATTAN,111,E 58TH ST,10022,2019069545,American,A,
STROKOS PIZZA DELI,MANHATTAN,888,10 AVENUE,10019,2125816262,American,,,
HELL'S CHICKEN,MANHATTAN,641,10TH AVE,10036,2127571120,Chicken,,,
MIKES DELI RESTAURANT,BROOKLYN,10013,FOSTER AVE,11236,7182572900,Delicatessen,,,
BOMBAY GRILL,BROOKLYN,8716,3RD AVE,11209,7184912500,Indian,A,
TANKO JAPANESE FUSION,QUEENS,3805,BELL BOULEVARD,11361,7186311188,Japanese,B,
CHANCE,BROOKLYN,223,SMITH ST,11201,7_________,Asian,,,
MOCHA MOCHA COFFEE,BROOKLYN,8602,4TH AVE,11209,7184911300,Cafe/Coffee/Tea,A,
INCHEON RESTAURANT,QUEENS,16225,DEPOT ROAD,11358,7183211533,Korean,A,
BAIRES BAKERY,QUEENS,9009,ROOSEVELT AVENUE,11372,7186724046,Bakery,B,
LASSEN & HENNIGS,BROOKLYN,114,MONTAGUE ST,11201,7188756272,American,A,
D'ANTIGUA RESTAURANT,QUEENS,8416,NORTHERN BOULEVARD,11372,7187790128,Latin,B,
DING,MANHATTAN,234,W 48TH ST,10036,2122650828,Chinese,,,
CHUCK AND BLADE - BUNS BAR,MANHATTAN,184,8TH AVE,10011,6463703494,American,A,
LA CIGOGNE,BROOKLYN,215,UNION ST,11231,9178655268,French,A,
UNICO,MANHATTAN,156,SULLIVAN ST,10012,2128372504,Italian,,,
Bombay Express,STATEN ISLAND,490,BROADWAY,10310,7187271445,Indian,Not Yet Graded,
IRVING FARM,MANHATTAN,224,WEST   79 STREET,10024,2128747979,Cafe/Coffee/Tea,,,
POKE GREEN,MANHATTAN,275,GREENWICH ST,10007,2122330088,Salads,A,
LITTLE KING,BROOKLYN,749,METROPOLITAN AVE,11211,9179479965,American,A,
ANTICA TRATTORIA,QUEENS,6810,FRESH POND RD,11385,7183861559,Italian,,,
GRAND CANYON DINER,BROOKLYN,179,7TH AVE,11215,7184993660,American,,,
UPTOWN JUICE BAR,MANHATTAN,2524,7TH AVE,10039,6465967569,Juice/Smoothies/Fruit Salads,,,
MIGUEL'S JAMAICAN WEST INDIAN RESTAURANT,BROOKLYN,2315,STRAUSS STREET,11212,7183469037,Caribbean,A,
GREAT WALL,QUEENS,25903,HILLSIDE AVENUE,11004,7189621111,Chinese,A,
COWGIRL HALL OF FAME,MANHATTAN,519,HUDSON STREET,10014,2126331133,Tex-Mex,,,
V.I.P. CLUB,QUEENS,27286,GRAND CENTRAL PARKWAY,11005,7184283812,American,A,
BLOCKHEADS,MANHATTAN,175,WEST   90 STREET,10024,2125107410,Tex-Mex,A,
CAOBA,BROOKLYN,762,SNEDIKER AVE,11207,7189222186,Latin,,,
HUNTER COLLEGE FACULTY DINING,MANHATTAN,695,PARK AVENUE,10065,2127724281,American,,,
AU BON PAIN,STATEN ISLAND,1,BAY STREET,10301,7184200846,Sandwiches/Salads/Mixed Buffet,A,
MALLENCHE MEXICAN GRILL,BROOKLYN,1621,CHURCH AVE,11226,3474058977,Tex-Mex,,,
BARNES & NOBLE CAFE,MANHATTAN,2289,BROADWAY,10024,2123628835,Cafe/Coffee/Tea,,,
STARBUCKS,MANHATTAN,1500,BROADWAY,10036,2122217515,Cafe/Coffee/Tea,,,
POLONICA,BROOKLYN,8303,3RD AVE,11209,7186305805,Polish,A,
DAISY PIZZA,QUEENS,2817,36TH AVE,11106,7187867861,Pizza,,,
Pad Thai,MANHATTAN,409,8TH AVE,10001,9173886692,Thai,,,
SILVER RICE,BROOKLYN,638,PARK PL,11238,7183988100,Japanese,A,
MARKET COFFEE,BROOKLYN,850,3RD AVE,11232,9693643838,Cafe/Coffee/Tea,A,
PROVINI CAFE,BROOKLYN,1302,8 AVENUE,11215,7183692154,Italian,A,
CANDLE 79 RESTAURANT,MANHATTAN,154,EAST   79 STREET,10075,2125377179,Vegetarian,,,
CAFE 55,MANHATTAN,55,WATER ST,10041,3472312722,American,A,
ALI BABA,QUEENS,18310,HORACE HARDING EXPY,11365,7184637900,Middle Eastern,,,
NISI,MANHATTAN,300-302,BLEECKER ST,10014,2127277463,Greek,,,
ALI BABA'S TERRACE,MANHATTAN,862,2 AVENUE,10017,2128888622,Turkish,,,
LENWICH,MANHATTAN,302,COLUMBUS AVE,10023,2125808300,American,A,
KOYZINA KAFE,MANHATTAN,62,WILLIAM STREET,10005,2123449898,American,A,
NEW MOON CHINESE RESTAURANT,MANHATTAN,536,3RD AVE,10016,2127792828,Chinese,,,
KENNEDY DELI & PIZZA,QUEENS,15705,ROCKAWAY BLVD,11434,9292382748,Chicken,,,
RAJDHANI INDIAN RESTUARANT,QUEENS,20608,HILLSIDE AVENUE,11427,7184649100,Indian,A,
YAKINIKU FUTAGO,MANHATTAN,37,W 17TH ST,10011,2126200225,Japanese,A,
ALACHI MASALA INDIAN RESTAURANT,MANHATTAN,488,AMSTERDAM AVENUE,10024,2128740737,Indian,,,
TASTE SO GOOD,BRONX,1752,LAFAYETTE AVE,10473,3472716506,Caribbean,A,
FLAMING KITCHEN,MANHATTAN,97,BOWERY,10002,2122958083,Chinese,,,
SUBWAY,BRONX,839,PROSPECT AVE,10459,7187085330,Sandwiches,,,
EL PITALLITO RESTAURANT,MANHATTAN,3854,BROADWAY,10032,2125686877,Spanish,A,
SHAMROCK INN,BRONX,1729,CROSBY AVENUE,10461,7188228889,Irish,A,
MAOZ Falafel & Grill,MANHATTAN,683,8 AVENUE,10036,2122652315,American,A,
CHINA AAA,QUEENS,8210,ROOSEVELT AVE,11372,7185058866,Chinese,B,
HOT KITCHEN SICHUAN STYLE,QUEENS,13343,ROOSEVELT AVE,11354,7186902206,Chinese,A,
MY COOKING PARTY,MANHATTAN,25,W 26TH ST,10010,2126862433,American,A,
129 GOURMET DELI & GROCERY,MANHATTAN,129,E 45TH ST,10017,2126974797,American,A,
PUERTA DEL SOL RESTAURANT,BROOKLYN,1550,BAY RIDGE AVE,11219,3474924488,Spanish,A,
CHANG BAI/ JANG BAK,QUEENS,3612,UNION ST,11354,7189391239,Korean,,,
MATSUNOYA,MANHATTAN,131,EAST 45 STREET,10017,6466928143,Japanese,,,
CARIDAD RESTAURANT,MANHATTAN,554,WEST  181 STREET,10033,2129279729,Spanish,,,
MEI HAO RESTAURANT,BROOKLYN,4415,8 AVENUE,11220,7186866699,Chinese,,,
BURGER KING/ POPEYES LOUISIANA KITCHEN,BROOKLYN,8516,5 AVENUE,11209,7186305575,Hamburgers,,,
LORDS BAKERY,BROOKLYN,2135,NOSTRAND AVENUE,11210,7184349551,Bakery,,,
LITTLE VINCENT'S PIZZA,MANHATTAN,1399,2ND AVE,10021,2122490120,Pizza/Italian,,,
PANINI CAFE,MANHATTAN,589,1ST AVE,10016,2122139199,Delicatessen,,,
LA CAFETTE,BROOKLYN,103,HAVEMEYER ST,11211,3473692768,French,A,
BELLA GIOIA,BROOKLYN,209,4TH AVE,11217,3472234176,Italian,A,
CACHAPA'S BROOKLYN,BROOKLYN,2311,PITKIN AVE,11207,7184844715,Latin,,,
ROMA PIZZA,BRONX,735,ALLERTON AVE,10467,7187984825,Pizza,,,
LOLY PIZZA RESTAURANT,BRONX,119,E MOUNT EDEN AVE,10452,9179823115,Spanish,A,
AL HORNO LEAN MEXICAN,MANHATTAN,1089,2ND AVE,10022,2125469316,Mexican,,,
NEW TAQUERIA PUEBLA,STATEN ISLAND,1285,CASTLETON AVE,10310,7187201447,Mexican,A,
RAY'S CANDY STORE,MANHATTAN,113,AVENUE A,10009,9173407855,American,,,
MAISON KAYSER,BROOKLYN,57,COURT ST,11201,7182549600,French,,,
HERSHEYS ICE CREAM,QUEENS,7027,PARSONS BOULEVARD,11365,9172545023,Ice Cream/Gelato/Yogurt/Ices,A,
99 CENT EXPRESS PIZZA,MANHATTAN,301,WEST   43 STREET,10036,2123155257,Pizza,A,
SUSHIYA JAPANESE RESTAURANT,MANHATTAN,28,WEST   56 STREET,10019,2122475756,Japanese,,,
BIG AL'S CHICAGO STYLE PIZZA,STATEN ISLAND,4069,HYLAN BLVD,10308,7183568446,Pizza/Italian,,,
CAFE SELECT,MANHATTAN,212,LAFAYETTE STREET,10012,2129259322,Eastern European,,,
GREEN LAKE,BROOKLYN,795,FLATBUSH AVENUE,11226,7182840088,Chinese,,,
BEARD PAPA'S AND NATURAL CREAM PUFFS,QUEENS,4024,COLLEGE POINT BLVD,11354,9293416668,Bakery,A,
POT PA HOTPOT,QUEENS,5914,MAIN ST,11355,3474381063,Chinese,,,
MIKE'S ISLAND GRILL RESTAURANT,BROOKLYN,326,EAST 98 STREET,11212,7183463494,Caribbean,A,
TEN JIN XEING BEING RESTAURANT,QUEENS,4128,MAIN ST,11355,9173791236,Chinese,B,
BEAN & BARLEY,MANHATTAN,2118,FREDERICK DOUGLASS BLVD,10026,9148300980,American,,,
TJ BYRNE'S BAR,MANHATTAN,77,FULTON STREET,10038,2124064551,Irish,A,
EL PATIO MEXICANO RESTAURANT,MANHATTAN,3764,BROADWAY,10032,2129399797,Latin,B,
ZONI CAFE,MANHATTAN,41,W 33RD ST,10001,2125645897,Latin,,,
CAT LOUNGE,MANHATTAN,96,GREENWICH ST,10006,9173272832,American,A,
TOM'S COFFEE SHOP,BRONX,250,EAST BURNSIDE AVENUE,10457,7187312077,Cafe/Coffee/Tea,,,
RAINHAS,QUEENS,10801,NORTHERN BOULEVARD,11368,7187798808,Brazilian,,,
BIERHAUS,MANHATTAN,712,3 AVENUE,10017,2128672337,German,,,
MERILU PIZZA AL METRO,MANHATTAN,791,9TH AVE,10019,2125415012,Pizza,,,
LEFT FIELD CONCESSION STAND,STATEN ISLAND,75,RICHMOND TERRACE,10301,7183131309,American,B,
SIP SAK,MANHATTAN,928,2 AVENUE,10022,2125831900,Turkish,A,
AVE  S PIZZA,BROOKLYN,45,AVENUE S,11223,7187085992,Pizza/Italian,A,
KENNEDY'S CHICKEN & GRILL,MANHATTAN,2083,AMSTERDAM AVE,10032,9176248039,Chicken,,,
CLAYPOT NOODLE SHOP,BROOKLYN,5017,6TH AVE,11220,7186860688,Chinese,A,
DONNA,BROOKLYN,27,BROADWAY,11249,9178474434,American,B,
TROPICAL JADE GARDEN RESTAURANT,QUEENS,10801,LIBERTY AVENUE,11419,7186414168,Chinese,A,
69 BAR LOUNGE,QUEENS,3821,69 STREET,11377,3475437183,Bottled Beverages,A,
LA CASA DEL POLLO PERUANO,QUEENS,9409,ROOSEVELT AVENUE,11372,7184580824,Peruvian,A,
SMALLS JAZZ CLUB,MANHATTAN,183,WEST   10 STREET,10014,6468230596,American,A,
PICK & PAY GYRO & PIZZA,MANHATTAN,30,LEXINGTON AVE,10010,2123878200,Pizza,,,
THE LIBERTY CAFE (S.I. NEWHOUSE),MANHATTAN,12,WHITEHALL FERRY TERMINAL,10004,7182738400,Bagels/Pretzels,,,
REGO PARK COFFEE SHOP,QUEENS,9414,63RD DR,11374,7184592233,American,,,
FRANK & DANNY'S PIZZERIA,STATEN ISLAND,4369,AMBOY ROAD,10312,7183171100,Italian,,,
ASADERO LA FOGATA,QUEENS,10840,CORONA AVE,11368,3476146034,Latin,A,
THE SHAKESPEARE,MANHATTAN,24,E 39TH ST,10016,6468376776,Eastern European,A,
GOLDEN BUN BAKERY,BROOKLYN,2180,86 STREET,11214,7183732866,Chinese,,,
DARY'S RESTAURANT BAR,BRONX,517-519,E 180TH ST,10457,9292478474,Latin,,,
TANG HOTPOT,MANHATTAN,135,BOWERY,10002,9176875934,Asian,,,
AMNON KOSHER PIZZA,BROOKLYN,4814,13 AVENUE,11219,7188511759,Jewish/Kosher,,,
LATINO COFFEE SHOP & PIZZA,QUEENS,15019,LIBERTY AVE,11433,7188802591,Latin,,,
AQUEDUCT NORTH,BRONX,4277,KATONAH AVE,10470,7183241497,Irish,A,
NEW CHEUNG CHOW,QUEENS,2011,NEW HAVEN AVENUE,11691,7184717795,Chinese,,,
BOEUF & BUN,BROOKLYN,271,KINGSTON AVE,11213,7182218900,Jewish/Kosher,B,
ALLERTON RESTAURANT,BRONX,772,ALLERTON AVE,10467,7186559044,American,,,
ROCKAWAY CROWN RESTAURANT,QUEENS,11509,ROCKAWAY BEACH BOULEVARD,11694,7183185102,Chinese,,,
CHALAIT,MANHATTAN,375,HUDSON ST,10014,6469228436,Cafe/Coffee/Tea,,,
BARMASA / MASA,MANHATTAN,10,COLUMBUS CIRCLE,10019,2128239828,Japanese,A,
GREAT JONES JUICE BAR,MANHATTAN,29,GREAT JONES STREET,10012,2125053185,Juice/Smoothies/Fruit Salads,,,
BAR BOULUD,MANHATTAN,1900,BROADWAY,10023,2125950303,French,A,
PONTE EN FORMA,BRONX,2168A,ELLIS AVENUE,10462,6462347364,American,A,
MIYABI SUSHI & ASIAN CUISINE,MANHATTAN,118,W 3RD ST,10012,2122281688,Japanese,A,
MARIO'S CHICKEN,QUEENS,1813,MOTT AVENUE,11691,7184715103,American,A,
THE DISH RESTAURANT,MANHATTAN,201,8 AVENUE,10011,2123529800,American,A,
PANCA,MANHATTAN,92,7 AVENUE SOUTH,10014,2124883900,Peruvian,A,
MARCHA COCINA BAR,MANHATTAN,4055,BROADWAY,10032,2129288272,American,A,
REGAL CINEMAS,QUEENS,8028,COOPER AVENUE,11385,7184161349,American,,,
DON ANTONIO RESTAURANT,MANHATTAN,309,WEST   50 STREET,10019,6467191043,Italian,,,
YOSHI TRADITIONAL JAPANESE,BROOKLYN,5827,AVENUE T,11234,7189688881,Japanese,A,
KENNEDY FRIED CHICKEN,BRONX,495,EAST  138 STREET,10454,7184012360,American,,,
PARDON MY FRENCH,MANHATTAN,103,AVENUE B,10009,2123589683,French,B,
ROCKAWAY GRILL & MEAT SHOP,QUEENS,14116,ROCKAWAY BLVD,11436,9174428826,Indian,,,
SUSHI SUSHI,MANHATTAN,126,MACDOUGAL ST,10012,2124774000,Japanese,,,
TSURUTONTAN UDON NOODLE BRASSERIE,MANHATTAN,21,E 16TH ST,10003,2129891000,Japanese,,,
SUNFLOWER CAFE,BROOKLYN,1223,QUENTIN ROAD,11229,7183361340,Jewish/Kosher,,,
BENNY'S,BROOKLYN,1418,AVENUE J,11230,7182531894,Pizza,A,
THE GROTTO,MANHATTAN,69,NEW STREET,10004,2128096991,Pizza,A,
TABATA 2 JAPANESE NOODLE RESTAURANT,MANHATTAN,557,8TH AVE,10018,2124652418,Japanese,A,
SOLDIER'S JERK CENTER,BROOKLYN,98,MALCOLM X BLVD,11221,3476275394,Caribbean,,,
CARIBBEAN SOCIAL,BROOKLYN,847,FLATBUSH AVE,11226,3474747328,Caribbean,,,
MIKES DELI,BROOKLYN,9510,4TH AVE,11209,9176925786,American,,,
SUBWAY,QUEENS,6690,FRESH POND ROAD,11385,7183664433,Sandwiches/Salads/Mixed Buffet,A,
FAMOUS FRESH SUPER TACO & GRILL INC,BROOKLYN,253,AVENUE X,11223,7183398899,Chinese,,,
LAOMA MA LA TANG,QUEENS,13620,ROOSEVELT AVE,11354,7186612668,Chinese,,,
CARIDAD RESTAURANT,BRONX,2230,GRAND CONCOURSE,10457,7183646545,Spanish,,,
ACCRA RESTAURANT,BRONX,2041,DAVIDSON AVENUE,10453,7185848500,African,,,
LITUATION LOUNGE,QUEENS,11206,LIBERTY AVE,11419,9178260047,Bottled Beverages,,,
KRUSH,MANHATTAN,2,W 32ND ST,10001,9178649456,American,,,
SEAMORE'S,MANHATTAN,230,PARK AVE,10169,5165577197,Seafood,A,
MCDONALD'S,QUEENS,9101,JAMAICA AVENUE,11421,7188491979,American,,,
LITTLE CAESARS,QUEENS,14605,JAMAICA AVENUE,11435,7182973450,Pizza,,,
NEW YORK KIMCHI,MANHATTAN,18,W 48TH ST,10036,2122213044,Korean,,,
